timestamp,hand,landmark_id,x,y,z,velocity_x,velocity_y,velocity_z
1762442274.3892972,Left,13,0.1712253838777542,0.809438943862915,-0.03679010272026062,0.30177952073151504,-0.9534389158881067,0.05447452772313197
1762442274.3892972,Left,14,0.1701018214225769,0.7473699450492859,-0.053976379334926605,0.34830504698777837,-1.031383449060587,0.10079795255296835
1762442274.3892972,Left,15,0.17064222693443298,0.7048431634902954,-0.06650233268737793,0.3537308330305918,-1.1202969380830632,0.10166526434481009
1762442274.3892972,Left,16,0.1729440689086914,0.6659801006317139,-0.07548009604215622,0.35181627812926264,-1.1693102290097266,0.09923469212894735
1762442274.3892972,Left,17,0.141200989484787,0.834537148475647,-0.044144704937934875,0.26822961292489494,-1.01625208206239,0.046071735189082114
1762442274.3892972,Left,18,0.12485630810260773,0.7869259715080261,-0.06279495358467102,0.29931296225212317,-1.1030201043258916,0.07409464558671319
1762442274.3892972,Left,19,0.1128174364566803,0.7553626298904419,-0.07241147756576538,0.291073821535551,-1.1665255776652113,0.07184122003715153
1762442274.3892972,Left,20,0.10334309935569763,0.724308431148529,-0.0783047303557396,0.2704290590791629,-1.209275545106211,0.07558314883233143
1762442274.4188066,Left,0,0.18967822194099426,0.9327152967453003,4.428899558206467e-07,0.16637984665228528,-0.6404711119729177,6.826359780839827e-07
1762442274.4188066,Left,1,0.24159277975559235,0.9026058316230774,-0.020281463861465454,0.18487317303730277,-0.5663543964256571,-0.08521199180341114
1762442274.4188066,Left,2,0.28333139419555664,0.8548990488052368,-0.032447680830955505,0.25927923342301507,-0.5373108401806562,-0.12211280055505733
1762442274.4188066,Left,3,0.3122555613517761,0.8166273236274719,-0.043647732585668564,0.2644339142448554,-0.5583193963044655,-0.14052577441403882
1762442274.4188066,Left,4,0.3395764231681824,0.7860114574432373,-0.05600863695144653,0.32251092743857607,-0.5529506104014672,-0.1487414256974574
1762442274.4188066,Left,5,0.24251744151115417,0.7747200131416321,-0.028155487030744553,0.13618699049050262,-0.7599680054293817,-0.045853961145987346
1762442274.4188066,Left,6,0.2564140558242798,0.7033983469009399,-0.04622231051325798,0.20579941989642161,-0.7865473333818099,-0.04406764811627926
1762442274.4188066,Left,7,0.265929251909256,0.6589856147766113,-0.05964822322130203,0.2016031622916515,-0.8147708267687908,-0.045466400651202624
1762442274.4188066,Left,8,0.2750808298587799,0.6202066540718079,-0.0693976879119873,0.19129582050722704,-0.8654834331143806,-0.05330383328889643
1762442274.4188066,Left,9,0.20912837982177734,0.7719476222991943,-0.031390074640512466,0.17247224713381973,-0.8043645118808121,-0.019960249169837845
1762442274.4188066,Left,10,0.21262280642986298,0.698586642742157,-0.04781044274568558,0.23788488418127024,-0.9404666682825541,-0.024721688642735374
1762442274.4188066,Left,11,0.21734893321990967,0.6485050916671753,-0.061699800193309784,0.2784229544885312,-1.0497814512284784,-0.04501483586623684
1762442274.4188066,Left,12,0.22219263017177582,0.6032635569572449,-0.07253357023000717,0.3159110373189196,-1.1586235871084503,-0.05690650475474869
1762442274.4188066,Left,13,0.1769678294658661,0.7845937013626099,-0.036762773990631104,0.19459778542631148,-0.8419460132018001,0.0009261054689709221
1762442274.4188066,Left,14,0.17688073217868805,0.7173969745635986,-0.05446375533938408,0.2297211180324955,-1.0157124851540345,-0.016516010414394326
1762442274.4188066,Left,15,0.17974093556404114,0.6720753908157349,-0.06797357648611069,0.30833353531925894,-1.1104216658183257,-0.049856943468179135
1762442274.4188066,Left,16,0.1845460832118988,0.6312856674194336,-0.07739919424057007,0.3931645942910698,-1.1757115964159617,-0.06503366095450469
1762442274.4188066,Left,17,0.14669057726860046,0.8083999752998352,-0.04364454001188278,0.18602903749666724,-0.8857264625800875,0.016949396466054246
1762442274.4188066,Left,18,0.1303202360868454,0.7577061057090759,-0.06271657347679138,0.1851594880868701,-0.9901915634518587,0.002656114921912241
1762442274.4188066,Left,19,0.11923161149024963,0.7234825491905212,-0.07307839393615723,0.21736109427895065,-1.0803399019156346,-0.022600205217700432
1762442274.4188066,Left,20,0.11094480752944946,0.690064549446106,-0.07939673215150833,0.25760376016999137,-1.1604434802982928,-0.0370053364681549
1762442274.4476042,Left,0,0.19348649680614471,0.9153642654418945,4.493124095006351e-07,0.13224266471279783,-0.602516020068551,2.2302024373511864e-07
1762442274.4476042,Left,1,0.24691186845302582,0.885374903678894,-0.01894398219883442,0.18470580199692016,-0.598345420826917,0.0464441631273492
1762442274.4476042,Left,2,0.28943952918052673,0.8370387554168701,-0.03088715486228466,0.2121055006374911,-0.6202001887635984,0.054189395397645425
1762442274.4476042,Left,3,0.3194544315338135,0.7983083724975586,-0.04195190966129303,0.2499813720133128,-0.6361271173811535,0.058887593553888694
1762442274.4476042,Left,4,0.3479137420654297,0.7699678540229797,-0.05421885475516319,0.2895140993161459,-0.5571154769592502,0.06215033716655904
1762442274.4476042,Left,5,0.24742677807807922,0.7581341862678528,-0.029135538265109062,0.17047712483234811,-0.5759442319474112,-0.03403236146987234
1762442274.4476042,Left,6,0.262736052274704,0.6871383190155029,-0.04747187718749046,0.2195318579967877,-0.5646308346993857,-0.04339130776745649
1762442274.4476042,Left,7,0.27259016036987305,0.6425413489341736,-0.060598719865083694,0.23130060603050023,-0.5710285132382892,-0.033006075828324474
1762442274.4476042,Left,8,0.2816585600376129,0.6030770540237427,-0.07003304362297058,0.22841223320583512,-0.5948268011193351,-0.022062780454688458
1762442274.4476042,Left,9,0.21441824734210968,0.7532031536102295,-0.03275718912482262,0.18369109416654247,-0.6509032503766993,-0.04747316535028894
1762442274.4476042,Left,10,0.22014828026294708,0.6762840747833252,-0.04909205809235573,0.261322711241369,-0.7744585465202921,-0.04450420061099796
1762442274.4476042,Left,11,0.22625578939914703,0.6231784820556641,-0.06240709125995636,0.30929132929313,-0.8794686470286291,-0.02456074172503436
1762442274.4476042,Left,12,0.23157551884651184,0.5760383605957031,-0.07290665060281754,0.3258215977017204,-0.945397231467223,-0.012955247296872153
1762442274.4476042,Left,13,0.1822812706232071,0.764116108417511,-0.03824310377240181,0.18450969069262993,-0.7110861358104416,-0.05140457606841853
1762442274.4476042,Left,14,0.1824672967195511,0.6951258778572083,-0.05577588081359863,0.19399392313678737,-0.773365704634643,-0.045563667353832396
1762442274.4476042,Left,15,0.18658758699893951,0.6489287614822388,-0.06928443908691406,0.23775054642094282,-0.8037686486844502,-0.04551981396850628
1762442274.4476042,Left,16,0.1920652985572815,0.6087584495544434,-0.07867766916751862,0.2611053847300184,-0.7822595333896313,-0.044395149272266655
1762442274.4476042,Left,17,0.1519368290901184,0.7866129875183105,-0.04504331946372986,0.1821765353600583,-0.7565549815375954,-0.04857273400890832
1762442274.4476042,Left,18,0.13550853729248047,0.7344616055488586,-0.0635666474699974,0.18016419535376615,-0.8071672213667147,-0.029518890848277118
1762442274.4476042,Left,19,0.12497425079345703,0.699620246887207,-0.07382611930370331,0.19941363237461296,-0.828620452701472,-0.02596482622158197
1762442274.4476042,Left,20,0.11718150973320007,0.6670516729354858,-0.08022353798151016,0.2165700081135231,-0.7991240706704419,-0.02871090192571987
1762442274.4730687,Left,0,0.1946951150894165,0.90024334192276,4.4050315750610025e-07,0.04746280639664438,-0.593803250753703,-3.459419964953799e-07
1762442274.4730687,Left,1,0.24984782934188843,0.873650074005127,-0.021025484427809715,0.11529607419058854,-0.4604376158642773,-0.081741223573582
1762442274.4730687,Left,2,0.2937983572483063,0.8264297246932983,-0.03381732106208801,0.17117249967230305,-0.41661985281725744,-0.11506851499447597
1762442274.4730687,Left,3,0.32543081045150757,0.7873544692993164,-0.045449454337358475,0.23469421193565904,-0.4301630994513417,-0.13734963976742878
1762442274.4730687,Left,4,0.3539789915084839,0.7571966052055359,-0.05835389345884323,0.2381841844091156,-0.5015308128756811,-0.16238422349867984
1762442274.4730687,Left,5,0.2542468309402466,0.7406649589538574,-0.03021528571844101,0.2678255435087916,-0.6860218527049042,-0.04240200983558976
1762442274.4730687,Left,6,0.2688477337360382,0.6697030663490295,-0.04948347434401512,0.2400075838436043,-0.6846876579967418,-0.0789960301855701
1762442274.4730687,Left,7,0.2783035933971405,0.6252487897872925,-0.06361864507198334,0.22436824710222272,-0.6790840402224594,-0.11859337841507031
1762442274.4730687,Left,8,0.28738996386528015,0.5855066776275635,-0.07386995106935501,0.22507396588206655,-0.6899940078272756,-0.15067651864127485
1762442274.4730687,Left,9,0.22113822400569916,0.7353363037109375,-0.03375447914004326,0.2638955208508885,-0.701636612175346,-0.03916388124262682
1762442274.4730687,Left,10,0.2272738516330719,0.6582730412483215,-0.05112892761826515,0.27982334793925434,-0.7072987472613899,-0.07998848379304534
1762442274.4730687,Left,11,0.2339164763689041,0.605290949344635,-0.06548124551773071,0.30083749976593077,-0.7024488324625957,-0.12072296968335113
1762442274.4730687,Left,12,0.24036119878292084,0.5575265288352966,-0.07676854729652405,0.3450163146265191,-0.7269652453981986,-0.1516578539595154
1762442274.4730687,Left,13,0.18824215233325958,0.7468284368515015,-0.039515770971775055,0.23408563189333934,-0.6788921034398816,-0.04997802674943355
1762442274.4730687,Left,14,0.18972818553447723,0.6762875318527222,-0.0583936981856823,0.2851373050203172,-0.739787558751381,-0.10280248183622642
1762442274.4730687,Left,15,0.19411954283714294,0.6284725069999695,-0.07286401838064194,0.29578218920285376,-0.8033233151695598,-0.1405711640731794
1762442274.4730687,Left,16,0.2002071738243103,0.5861850380897522,-0.08288362622261047,0.31973391007995805,-0.8864647117203154,-0.1651692086586896
1762442274.4730687,Left,17,0.1566629707813263,0.7703452706336975,-0.046767544001340866,0.18559701702151565,-0.6388381738853622,-0.0677108203190832
1762442274.4730687,Left,18,0.1404871642589569,0.7161033153533936,-0.0668630301952362,0.19551219032638617,-0.7209356215942925,-0.12944994897290416
1762442274.4730687,Left,19,0.12997305393218994,0.6792810559272766,-0.07807648181915283,0.19630451472763702,-0.7987261951575754,-0.16691302454918264
1762442274.4730687,Left,20,0.12252640724182129,0.6439506411552429,-0.08514201641082764,0.2098957455573657,-0.9071845214688313,-0.19315013903713274
1762442274.5094094,Left,0,0.19716359674930573,0.8885071277618408,4.2287757651138236e-07,0.067926064792946,-0.3229494698997533,-4.850092168455705e-07
1762442274.5094094,Left,1,0.2524798512458801,0.8632572293281555,-0.022544274106621742,0.07242625833202121,-0.285983506534404,-0.04179306162415368
1762442274.5094094,Left,2,0.2970496714115143,0.8176224231719971,-0.03573142737150192,0.08946753792053745,-0.2423535663675012,-0.0526711262662048
1762442274.5094094,Left,3,0.3291492462158203,0.7787182331085205,-0.047753795981407166,0.10232148480554243,-0.23764630241956647,-0.06340936712722406
1762442274.5094094,Left,4,0.3575171232223511,0.7461026310920715,-0.06076754257082939,0.09735999580118616,-0.305276728074319,-0.06641721858106335
1762442274.5094094,Left,5,0.2586361765861511,0.7253764867782593,-0.02876306138932705,0.12078314438671076,-0.42069818401301634,0.03996135984162599
1762442274.5094094,Left,6,0.27353551983833313,0.6556845307350159,-0.04848898574709892,0.12899543378995434,-0.38575289980580485,0.0273656871621267
1762442274.5094094,Left,7,0.283387690782547,0.6111276745796204,-0.06364329904317856,0.13990086862961212,-0.38857561801291135,-0.0006784118642733427
1762442274.5094094,Left,8,0.29336172342300415,0.5706154108047485,-0.07481268048286438,0.16432697606676114,-0.40976814674854356,-0.025941411785545584
1762442274.5094094,Left,9,0.22565943002700806,0.7189167141914368,-0.03198101744055748,0.12441159200650816,-0.45182353172728706,0.04880095982260012
1762442274.5094094,Left,10,0.23139812052249908,0.6437695622444153,-0.05007512494921684,0.11348893546947987,-0.3990972550254553,0.028997853028394478
1762442274.5094094,Left,11,0.23832793533802032,0.5920016765594482,-0.06552783399820328,0.12139164436046816,-0.3656855219650449,-0.0012819913530677583
1762442274.5094094,Left,12,0.24566878378391266,0.5441364049911499,-0.07757797092199326,0.1460506547525324,-0.3684606754841757,-0.022273190245630608
1762442274.5094094,Left,13,0.19293448328971863,0.7299095988273621,-0.037772562354803085,0.1291204961160972,-0.4655615257439773,0.047968475272922896
1762442274.5094094,Left,14,0.1940324753522873,0.6609377861022949,-0.05736840143799782,0.11844263370597806,-0.4223842701936703,0.02821344571720989
1762442274.5094094,Left,15,0.19865450263023376,0.6140123009681702,-0.0720733255147934,0.12479005930824542,-0.39790649766440983,0.021757769445756574
1762442274.5094094,Left,16,0.20502403378486633,0.5712717771530151,-0.0821806788444519,0.1325472038524117,-0.4103733663989923,0.01934324647037212
1762442274.5094094,Left,17,0.16127435863018036,0.7529557347297668,-0.04532401263713837,0.12689315658951347,-0.47851388232824227,0.03972215251535191
1762442274.5094094,Left,18,0.1460220068693161,0.6987577676773071,-0.06584689766168594,0.15230418110008923,-0.4773034430273448,0.027961270862856245
1762442274.5094094,Left,19,0.13608695566654205,0.6612854599952698,-0.07718510925769806,0.16823835157193093,-0.49519104602949665,0.024528207500131214
1762442274.5094094,Left,20,0.12897872924804688,0.6244612336158752,-0.08431213349103928,0.17755077940481814,-0.5362967774103816,0.02283617573348029
1762442274.5420263,Left,0,0.2024254947900772,0.8801389932632446,4.191554978660861e-07,0.16132451299294617,-0.25655860531413327,-1.141151957185831e-07
1762442274.5420263,Left,1,0.25713321566581726,0.8571646213531494,-0.023825664073228836,0.1426674829136362,-0.1867932458608969,-0.03928613034976792
1762442274.5420263,Left,2,0.30023905634880066,0.8120599985122681,-0.03769674897193909,0.09778334125214722,-0.17053835751617266,-0.06025478783670187
1762442274.5420263,Left,3,0.33126965165138245,0.7722183465957642,-0.05006736144423485,0.06500950257666022,-0.19927999707613026,-0.0709315951536859
1762442274.5420263,Left,4,0.3594411611557007,0.7374609708786011,-0.06334726512432098,0.058989072036840756,-0.26494462921676837,-0.07909170443331749
1762442274.5420263,Left,5,0.26276370882987976,0.7123762965202332,-0.029468383640050888,0.12654599612587258,-0.39857278608238,-0.02162447233288257
1762442274.5420263,Left,6,0.2781304121017456,0.6434040069580078,-0.04930160567164421,0.14087478527831584,-0.37650853404480833,-0.024914111326340412
1762442274.5420263,Left,7,0.2878905236721039,0.6003759503364563,-0.06467413157224655,0.13805233726837468,-0.32963707466832354,-0.0316042907788458
1762442274.5420263,Left,8,0.29764941334724426,0.5608090758323669,-0.07614339888095856,0.13145626987317716,-0.30065238843609515,-0.040798490552245895
1762442274.5420263,Left,9,0.229620561003685,0.7064816951751709,-0.032319892197847366,0.12144430028142246,-0.3812452030262052,-0.010389559957603888
1762442274.5420263,Left,10,0.23640532791614532,0.6323316693305969,-0.05069705843925476,0.15351595336427762,-0.35067431745915717,-0.019067856620737546
1762442274.5420263,Left,11,0.24348722398281097,0.5834218859672546,-0.06628310680389404,0.1581786118928402,-0.26304776872190344,-0.023155906216878037
1762442274.5420263,Left,12,0.2509271800518036,0.5377396941184998,-0.07838498800992966,0.16121715215087168,-0.1961167354994335,-0.024742333979021234
1762442274.5420263,Left,13,0.1964562088251114,0.7186893820762634,-0.037899840623140335,0.10797257044698659,-0.34400058477394835,-0.003902223968422207
1762442274.5420263,Left,14,0.19848619401454926,0.6495165228843689,-0.058319080621004105,0.13654654435144914,-0.35016446767296516,-0.029146869631957895
1762442274.5420263,Left,15,0.20358571410179138,0.6029531359672546,-0.07323456555604935,0.15118599466393773,-0.3390628997478162,-0.03560245422316436
1762442274.5420263,Left,16,0.2105235457420349,0.5596739649772644,-0.08345590531826019,0.16860951719600892,-0.35557728153210777,-0.03909716384635065
1762442274.5420263,Left,17,0.1642063558101654,0.7437176704406738,-0.04524540528655052,0.08989209093234897,-0.28322977961331824,0.0024100224772486386
1762442274.5420263,Left,18,0.1485411673784256,0.6889809966087341,-0.06681203842163086,0.0772349329337378,-0.29974598881619824,-0.029590247066993165
1762442274.5420263,Left,19,0.13880518078804016,0.6511198282241821,-0.07847806066274643,0.08333805416468697,-0.31166806768758454,-0.03964059244910639
1762442274.5420263,Left,20,0.1323907971382141,0.6129822731018066,-0.08576242625713348,0.10461057709879025,-0.351933408866635,-0.04446452066810424
1762442274.5707827,Left,0,0.2023584246635437,0.8734185099601746,4.2131429722758185e-07,-0.0023323563794947475,-0.23370407833318133,7.507201377230597e-08
1762442274.5707827,Left,1,0.2561006546020508,0.8505557179450989,-0.024799851700663567,-0.03590719905814464,-0.2298238995796473,-0.033877269137655146
1762442274.5707827,Left,2,0.29972782731056213,0.8061606884002686,-0.039612844586372375,-0.01777793438518236,-0.20514786963262666,-0.06663201727840283
1762442274.5707827,Left,3,0.3324049711227417,0.7675782442092896,-0.05265920236706734,0.039480611542702694,-0.16135905748136603,-0.09013098712410768
1762442274.5707827,Left,4,0.3613419830799103,0.7322133183479309,-0.06651711463928223,0.06610087635661165,-0.1824865478845564,-0.11023117325661413
1762442274.5707827,Left,5,0.26317673921585083,0.705370306968689,-0.030585942789912224,0.014363086897763923,-0.24363252717368775,-0.03886299828791258
1762442274.5707827,Left,6,0.2793061435222626,0.636387050151825,-0.05054600164294243,0.04088593269382239,-0.24401391226484706,-0.04327373500368949
1762442274.5707827,Left,7,0.28958162665367126,0.5935748219490051,-0.06594185531139374,0.05880792286071982,-0.23650850240023877,-0.0440849556018008
1762442274.5707827,Left,8,0.298615038394928,0.5549556612968445,-0.0772571936249733,0.033579506355036357,-0.2035518559359273,-0.038732091482676
1762442274.5707827,Left,9,0.23039960861206055,0.6989477276802063,-0.03314463421702385,0.027091296128941324,-0.2619929029209123,-0.028680314311061
1762442274.5707827,Left,10,0.2391211837530136,0.6251063942909241,-0.05125581845641136,0.0944435923159195,-0.25125815625181364,-0.019430819024483265
1762442274.5707827,Left,11,0.24591998755931854,0.5766813158988953,-0.06656533479690552,0.08459908965036936,-0.23440259341861988,-0.009814447862170745
1762442274.5707827,Left,12,0.2520045340061188,0.5329289436340332,-0.07825222611427307,0.037464866971222005,-0.16729332659000273,0.0046167805294619986
1762442274.5707827,Left,13,0.1972263902425766,0.7111183404922485,-0.03845399245619774,0.026782975301169857,-0.2632821503486357,-0.019270569921981878
1762442274.5707827,Left,14,0.20104815065860748,0.6410691738128662,-0.058297719806432724,0.08909176456932504,-0.29375564823029027,0.0007428200111099135
